REALINC,WRKSTAT,WRKSLF,WRKGOVT,OCC10,PRESTG10,PRESTG105PLUS,MARITAL,PAWRKSLF,SIBS,CHILDS,AGE,EDUC,MAEDUC,DEGREE,MADEG,SEX,RACE,RES16,REG16,MOBILE16,FAMILY16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,EARNRS,REGION,SRCBELT,SIZE,PARTYID,PRES16,POLVIEWS,NATROAD,CAPPUN,COURTS,RELIG,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,RELIG16,FUND16,BIBLE,HAPPY,WEEKSWRK,CLASS,PHONE,TVHOURS,GOD,REBORN,SAVESOUL,RELPERSN,SPRTPRSN
31267.5,5,2,2,1320,75,94,1,2,1,1,72,17,3,3,0,1,1,6,2,3,1,2,1,1,8,4,2,0,0,0,1,0,9,4,19,6,0,6,1,1,2,10,3,1,2,2,6,10,3,2,2,0,3,3,2,4,2,2,4,4
31267.5,2,1,2,7200,45,50,5,2,4,0,37,14,14,1,1,1,1,6,9,2,1,1,4,1,0,2,1,0,0,0,1,1,9,4,31,1,0,4,1,1,1,2,2,2,2,1,3,2,2,3,2,52,3,3,2.898961068615139,5,2,2,4,2
15633.75,7,2,2,5240,31,20,3,1,1,1,52,12,12,1,1,2,1,3,9,2,1,2,4,1,0,0,3,0,0,1,1,0,9,4,31,1,0,5,1,1,2,1,1,1,1,1,1,2,2,1,3,0,2,6,5,6,1,1,1,1
13501.875,1,2,2,8320,32,22,1,1,6,1,36,10,0,0,0,1,3,3,0,3,1,2,2,2,8,4,3,0,1,0,1,1,9,1,3695,5,0,4,2,1,2,2,2,3,2,2,2,2,2,3,2,52,2,3,2.898961068615139,6,2,1,3,3
1989.75,1,2,2,4020,33,24,5,1,7,0,44,5,4,0,0,1,3,3,0,3,1,2,1,2,8,4,2,0,0,0,1,1,9,1,3695,4,0,3,1,2,2,2,2,0,2,1,3,2,2,1,3,52,2,3,3,6,2,1,3,3
31267.5,1,2,2,2850,67,91,1,0,8,0,33,15,17,1,3,1,3,4,0,3,5,1,1,2,8,4,2,0,0,0,1,2,9,3,86,2,0,4,2,1,2,2,2,2,2,0,2,2,2,2,2,50,2,3,2,5,2,2,3,1
18476.25,6,2,2,4720,28,16,5,2,2,0,18,11,7,1,0,1,3,4,9,1,1,1,3,1,8,4,6,1,1,0,1,3,9,3,96,4,0,2,2,1,2,2,2,2,2,1,1,2,2,3,3,8,2,3,2.898961068615139,5,2,2,2,3
18476.25,1,2,2,2340,38,32,1,1,3,1,42,12,6,1,0,1,3,6,0,3,1,2,2,2,8,4,4,0,1,1,1,2,9,3,96,4,0,5,1,1,3,2,2,3,2,1,3,2,2,1,1,44,2,3,4,5,1,1,2,2
25582.5,1,2,2,7340,44,50,1,2,15,1,41,6,0,0,0,1,3,3,0,3,1,2,1,2,4,4,4,0,0,1,1,2,9,3,84,2,0,4,2,1,1,2,2,7,2,2,3,2,2,1,2,52,2,3,3,6,2,2,3,3
7816.875,1,2,2,3600,48,50,5,2,2,0,27,16,16,3,3,2,1,4,9,2,1,1,5,1,0,0,1,0,0,0,1,1,9,1,3695,6,0,6,1,2,2,2,2,4,1,1,3,2,2,2,2,8,3,6,2,5,1,1,2,2
7816.875,1,2,2,4020,33,24,1,2,3,0,22,13,9,1,0,2,3,6,0,3,1,1,5,2,8,4,2,0,0,0,1,2,9,1,3695,1,0,4,2,2,3,2,2,0,2,1,5,2,2,2,1,52,2,3,0,4,2,2,4,3
46901.25,7,2,2,800,60,85,1,2,1,1,33,14,10,1,0,2,3,4,9,1,1,1,2,2,8,4,4,1,0,0,1,1,9,3,100,4,0,4,2,1,2,1,1,4,1,1,2,2,2,2,1,0,3,3,2,6,2,2,2,2
25582.5,1,2,1,5110,40,38,1,2,3,1,46,14,5,1,0,2,1,5,9,1,1,1,3,1,2,4,2,0,0,0,1,2,9,3,100,3,0,5,2,1,2,1,2,4,1,1,1,2,2,1,1,52,2,3,2.898961068615139,6,1,1,3,1
31267.5,1,2,1,2016,44,44,1,1,5,1,30,14,6,2,0,2,3,6,9,2,1,1,3,1,8,4,4,1,1,0,1,2,9,3,105,1,0,5,2,1,2,4,3,4,4,0,5,2,2,3,2,1,2,6,1,5,2,2,4,2
56850,1,2,2,3255,64,87,1,2,3,0,28,16,12,2,1,1,3,5,9,1,1,1,3,1,8,4,2,0,0,0,1,1,9,3,105,1,0,4,1,1,2,1,1,7,1,1,2,1,1,1,1,48,3,3,4,6,2,1,2,2
46901.25,1,2,2,2630,46,56,1,1,1,0,29,18,6,3,0,1,3,4,9,1,1,1,2,2,8,3,2,0,0,0,1,2,9,3,105,1,0,3,2,2,3,2,2,7,2,1,4,2,2,2,1,52,3,6,1,5,2,2,2,2
46901.25,3,2,2,540,46,53,1,2,4,0,29,14,12,1,1,2,3,3,9,2,1,1,2,1,8,4,2,0,0,0,1,2,9,3,105,1,0,3,1,1,2,2,2,6,1,1,2,2,2,2,1,52,3,3,2.898961068615139,6,2,2,2,1
38373.75,1,2,2,6200,49,63,1,2,8,1,36,13,9,1,0,1,3,6,9,1,1,1,3,2,8,4,5,1,1,0,1,1,9,3,105,1,0,5,3,1,2,2,2,3,2,1,5,2,2,2,1,50,3,3,3,5,2,2,3,4
25582.5,1,2,2,8220,44,47,5,0,6,0,22,12,1,1,0,1,3,2,0,3,5,2,2,1,8,4,6,0,1,1,1,2,9,1,462,0,0,2,2,2,3,2,2,4,2,2,2,2,2,3,2,32,2,6,2,3,2,2,2,3
13501.875,5,2,2,1010,63,87,3,0,1,1,77,20,6,4,0,1,2,6,8,3,5,1,3,1,0,0,1,0,0,0,1,1,9,1,462,3,0,1,2,2,1,4,3,0,4,2,6,1,1,3,1,32,3,3,6,1,2,1,4,4
68220,1,2,2,2600,46,66,5,2,5,1,31,16,6,3,0,1,3,5,9,2,1,1,3,2,8,4,3,1,0,0,1,2,9,1,3695,2,0,3,1,1,2,2,2,1,3,0,6,2,2,2,1,52,2,6,4,5,2,2,3,3
56850,1,2,2,120,53,65,1,0,0,1,43,11,14,1,1,2,1,4,9,1,5,1,2,1,0,0,4,0,1,0,1,2,9,3,35,5,0,5,2,1,2,1,3,2,2,1,3,1,2,2,1,52,3,3,1,6,2,2,3,2
31267.5,1,2,2,5620,25,12,1,2,2,1,55,15,12,2,1,2,1,4,9,1,3,2,3,1,0,4,1,0,0,0,1,1,9,3,35,0,0,2,1,2,1,11,2,5,1,1,1,2,2,2,1,46,2,3,4,6,1,1,2,1
31267.5,8,2,2,5000,46,54,1,0,2,1,46,14,12,1,1,2,1,5,2,3,5,1,1,1,0,4,2,0,0,0,1,2,9,3,79,6,0,6,1,1,2,2,2,0,2,1,1,2,2,4,2,0,3,3,2.898961068615139,6,2,2,3,3
56850,1,2,1,2310,61,85,1,2,2,0,26,17,16,3,3,2,1,6,9,2,1,2,4,1,0,0,2,0,0,0,1,2,9,3,79,0,0,2,2,2,2,2,2,2,2,1,4,2,2,2,1,40,3,3,1,5,2,2,2,2
46901.25,5,2,2,5860,32,26,1,2,10,1,56,12,8,1,0,2,1,6,9,1,1,1,2,1,8,4,2,0,0,0,1,1,9,3,20,2,0,1,2,1,2,2,2,3,2,2,2,2,2,3,1,0,2,3,4,6,2,2,1,2
6395.625,4,2,2,7420,33,28,5,0,1,0,28,14,16,1,3,1,1,4,9,2,5,1,1,1,2,3,2,0,0,0,1,2,9,3,20,3,0,3,2,2,3,4,3,3,4,1,1,1,3,3,2,40,1,3,1,5,2,2,4,2
13501.875,2,2,2,4110,31,16,5,1,7,0,26,11,14,1,1,1,3,3,9,1,3,1,3,1,0,1,2,0,0,0,1,1,9,3,20,4,0,5,2,1,2,1,1,2,2,1,3,1,2,1,2,36,2,6,2,6,1,1,3,2
56850,1,2,2,4965,31,26,5,2,2,0,38,16,14,3,1,2,1,6,9,1,1,1,3,1,8,4,1,0,0,0,1,1,9,1,3695,1,0,3,1,1,2,2,2,0,2,2,5,2,2,3,2,27,2,3,14,5,2,2,4,2
38373.75,1,2,2,3255,64,87,5,2,1,0,26,15,11,2,0,2,1,1,0,3,1,1,3,2,8,4,1,0,0,0,1,1,9,3,100,0,0,2,3,2,2,4,3,0,4,1,3,4,3,2,1,52,3,3,0,6,1,2,3,2
31267.5,1,2,2,2710,58,77,5,1,2,0,37,17,15,3,2,1,3,6,0,3,1,1,4,2,8,4,2,0,0,0,1,1,9,3,100,3,0,3,1,2,2,2,2,3,2,1,2,2,2,2,1,52,3,3,2,3,2,1,3,2
56850,1,2,2,4840,43,51,3,2,0,1,62,14,8,1,0,2,1,4,9,2,1,1,3,1,0,1,1,0,0,0,1,1,9,1,462,0,0,2,1,1,3,2,2,0,2,2,5,2,2,3,2,42,3,3,2,2,2,2,3,2
15633.75,1,2,2,120,53,65,5,2,2,0,23,15,18,0,4,1,1,5,9,2,1,1,4,1,0,0,2,0,0,0,1,1,9,3,84,3,0,4,1,1,2,4,3,3,4,0,6,1,1,3,1,24,3,3,1,4,2,2,4,1
10659.375,1,2,2,8000,28,19,5,1,5,0,30,6,0,0,0,1,1,3,0,3,1,2,2,2,8,4,2,0,0,0,1,1,3,1,2896,1,0,3,3,2,1,2,2,3,3,2,4,2,2,1,2,48,2,2,2.898961068615139,6,2,2,3,4
12080.625,2,2,2,7720,27,12,1,2,6,1,48,5,0,0,0,2,3,1,0,3,2,2,1,2,8,4,4,0,1,1,1,2,3,1,2896,1,0,1,2,2,2,2,2,6,1,1,3,2,2,1,1,40,2,3,2,6,2,1,1,2
10659.375,1,2,2,8710,28,11,5,2,5,1,37,12,4,0,0,2,3,3,0,3,1,2,2,2,8,4,5,1,1,0,1,2,3,1,2896,1,0,4,2,2,1,2,2,2,2,2,5,2,2,3,2,48,2,3,4,6,2,2,2,4
7816.875,2,2,2,8030,40,37,1,2,7,1,34,6,0,0,0,1,3,5,0,3,3,2,2,2,8,4,5,1,1,1,1,2,3,1,2896,1,0,4,2,2,1,2,2,3,3,0,6,2,2,1,2,35,2,3,2.898961068615139,3,2,2,4,4
21318.75,5,2,2,3600,48,50,1,0,8,1,71,9,3,0,0,2,2,2,7,3,5,2,1,1,0,0,2,0,0,0,1,0,3,1,2896,0,0,1,1,2,2,1,1,7,1,1,1,1,2,1,2,0,2,3,2,6,2,1,1,1
18476.25,1,2,2,3110,63,90,3,0,9,1,59,12,3,1,0,2,2,2,6,3,5,1,1,1,0,0,1,0,0,0,1,1,3,1,2896,0,0,6,3,2,3,1,1,8,1,1,1,1,1,2,1,48,2,3,6,6,1,1,1,1
68220,1,2,1,3850,60,78,1,2,0,1,34,16,12,3,1,2,2,5,9,3,1,1,4,1,1,2,4,1,1,0,1,2,3,1,2896,0,0,4,3,1,2,1,1,3,2,1,2,1,1,2,1,52,3,3,2,6,1,2,3,3
25582.5,1,2,1,5000,46,54,2,2,4,1,59,12,12,1,1,2,2,6,3,1,1,1,2,1,0,0,2,0,0,0,1,2,3,1,2896,2,0,4,1,1,1,1,1,8,1,1,1,1,1,1,2,52,2,3,4,6,1,1,1,1
31267.5,1,2,2,3647,43,47,5,0,1,1,32,15,17,2,3,1,2,6,8,3,5,1,4,1,0,0,2,0,0,0,1,2,3,1,2896,0,0,3,2,1,3,4,3,4,4,1,4,1,2,2,2,52,3,6,4,3,2,2,3,2
46901.25,1,2,2,1010,63,87,1,2,2,1,56,16,16,4,3,1,1,3,3,3,1,1,3,1,0,1,2,0,0,0,1,2,3,1,2896,0,0,2,2,2,3,4,3,1,4,0,6,1,1,3,1,52,3,3,0,3,2,2,2,2
18476.25,4,2,1,5260,36,26,5,2,3,0,24,12,16,1,1,2,3,6,3,1,1,1,3,1,8,4,3,0,0,0,1,2,3,1,2896,3,0,5,1,1,2,1,1,8,2,2,1,1,1,1,3,26,3,3,2.898961068615139,6,1,1,1,1
18476.25,1,1,2,8330,34,27,1,1,6,1,69,10,6,0,0,1,3,4,0,3,1,2,3,2,8,0,2,0,0,0,1,2,3,1,2896,1,0,6,3,2,2,2,2,5,2,1,3,2,2,1,2,52,2,3,2.898961068615139,6,2,2,3,2
21318.75,1,2,2,8740,39,38,1,1,12,1,53,6,0,0,0,2,3,3,0,3,1,2,1,2,8,4,6,0,0,1,1,3,3,1,2896,3,0,6,1,2,1,2,2,6,3,2,3,2,2,1,2,48,2,3,2.898961068615139,6,2,2,2,3
18476.25,1,2,2,7200,45,50,1,2,7,1,36,12,4,0,0,1,3,6,0,3,1,2,2,2,8,4,4,1,1,0,1,2,3,3,65,3,0,4,2,1,1,2,2,4,2,0,4,2,2,1,2,48,3,3,2.898961068615139,6,1,2,2,1
25582.5,1,1,2,8965,35,28,1,1,9,1,32,12,12,0,0,1,3,6,0,3,1,2,3,2,8,4,5,1,1,1,1,2,3,3,65,5,0,4,2,2,3,2,2,5,3,1,1,2,2,2,1,52,2,3,2.898961068615139,6,2,2,2,2
25582.5,1,2,2,4700,38,39,3,1,0,1,65,13,16,1,3,2,1,5,3,2,1,1,3,1,1,4,1,0,0,0,1,1,3,3,65,2,0,4,2,1,2,1,2,3,2,1,4,10,3,2,2,52,3,3,1,5,2,2,2,3
31267.5,4,2,2,3255,64,87,3,2,3,0,62,12,12,1,1,2,1,3,3,3,1,1,4,1,0,0,1,0,0,0,1,1,3,3,65,0,0,5,1,1,3,2,2,1,3,0,4,2,2,2,1,50,3,3,2.898961068615139,6,2,2,4,4
9238.125,2,2,2,6240,31,19,5,1,4,0,22,12,6,0,0,1,3,3,0,3,1,2,2,2,8,4,2,0,0,0,1,1,3,3,65,3,0,2,2,1,1,2,2,4,1,1,4,2,2,1,3,48,2,3,5,6,2,2,3,4
31267.5,2,2,2,4040,32,21,3,0,2,1,49,14,13,1,1,1,2,6,3,1,5,1,2,1,0,0,2,0,0,0,1,2,3,3,39,1,0,4,2,1,2,1,1,8,1,1,2,1,1,1,2,52,2,3,5,6,1,2,2,1
15633.75,1,2,2,4040,32,21,5,1,3,0,27,14,12,1,1,1,1,5,3,2,3,1,4,1,0,2,2,0,0,0,1,1,3,1,2896,1,0,2,3,1,3,3,3,2,2,1,6,3,3,2,2,52,3,6,3,6,2,2,4,2
13501.875,1,2,2,4220,24,15,5,2,5,0,23,11,11,1,0,1,1,6,0,3,1,2,4,2,8,4,1,0,0,0,1,1,3,1,2896,3,0,3,2,2,2,2,2,2,3,2,2,2,2,3,1,48,2,6,2,6,2,2,4,4
144502.71714,1,2,2,5700,47,55,5,2,1,0,32,16,16,3,3,2,1,5,3,2,1,1,3,1,2,2,2,0,0,0,1,2,3,3,53,1,0,2,2,1,3,1,2,3,2,1,4,1,2,2,2,52,3,3,2.898961068615139,5,2,2,3,2
13501.875,1,2,1,2000,51,64,4,2,5,1,44,14,12,2,1,1,2,5,3,1,3,1,1,1,0,0,1,0,0,0,1,1,3,3,53,6,0,6,1,2,3,1,1,0,1,1,1,1,1,2,3,20,2,3,2.898961068615139,6,2,1,1,2
31267.5,1,2,2,5120,45,48,1,2,2,1,36,13,12,1,1,2,2,6,3,1,1,2,2,1,0,0,3,0,0,0,1,2,3,3,53,5,0,6,3,2,2,1,1,7,1,1,1,1,1,1,1,52,2,3,1,6,1,1,2,2
31267.5,1,2,2,120,53,65,3,2,4,1,42,15,15,2,2,2,3,6,3,2,1,1,3,2,8,4,1,0,0,0,1,1,3,3,53,2,0,4,3,1,2,2,2,4,2,1,2,2,2,2,2,52,3,3,5,5,2,2,2,2
56850,1,2,2,1020,60,78,1,2,1,1,38,17,15,3,1,1,1,5,3,3,1,1,4,1,0,0,4,1,1,0,1,2,3,3,53,7,0,4,2,2,3,4,3,0,4,2,6,4,3,3,1,52,3,3,2,2,2,2,4,3
68220,7,2,2,3255,64,87,1,2,5,1,40,16,14,3,1,2,1,3,3,3,1,1,2,1,0,0,5,1,1,0,1,1,3,1,76,5,0,5,2,2,3,1,2,5,3,1,3,1,3,2,1,0,3,3,1,6,1,1,2,1
12080.625,1,2,2,4920,49,69,1,2,2,1,68,10,12,1,1,2,1,6,3,1,1,1,3,1,0,3,2,0,0,0,1,2,3,1,76,3,0,3,3,1,3,1,2,3,2,2,5,1,2,2,2,52,3,3,3,3,2,2,3,4
18476.25,5,2,2,8210,29,19,1,1,3,1,72,14,6,1,0,1,1,2,0,3,1,2,2,2,8,4,3,0,0,0,1,2,3,1,76,0,0,4,1,1,2,2,2,6,1,1,1,2,2,1,1,0,2,3,2,6,2,1,1,1
56850,1,2,2,5140,40,32,1,2,3,1,50,12,12,1,1,2,1,6,3,1,1,1,3,1,2,2,3,0,0,1,1,2,3,1,76,2,0,2,2,1,2,2,2,3,2,0,5,2,2,2,2,52,2,3,4,5,2,2,3,3
79590,1,2,2,4800,38,36,1,2,3,0,50,15,12,1,1,2,1,5,3,2,1,2,3,1,0,2,2,0,0,0,1,2,3,1,76,3,0,4,2,1,2,2,2,3,3,2,1,2,2,2,1,52,3,3,2.898961068615139,6,2,1,2,2
144502.71714,1,2,2,800,60,85,1,2,5,1,45,16,18,3,4,1,1,6,3,1,1,1,3,1,0,0,4,0,0,1,1,4,3,3,21,1,0,4,3,2,2,2,2,7,1,1,2,2,2,2,1,52,3,3,3,5,2,2,2,2
46901.25,7,2,2,5240,31,20,1,2,1,1,51,13,12,1,1,2,1,6,3,1,1,2,4,1,2,4,2,0,0,0,1,1,3,3,21,4,0,7,2,2,2,2,2,8,1,1,1,2,2,1,2,0,3,3,2,6,2,2,1,1
31267.5,5,2,2,6520,35,29,1,2,1,1,71,12,12,1,1,1,1,6,3,2,1,1,2,1,0,3,2,0,0,0,1,0,3,3,21,5,0,4,1,2,2,1,1,7,1,2,1,1,1,1,1,0,2,3,3,6,1,1,1,2
38373.75,2,2,2,4810,47,61,1,2,3,0,62,14,9,1,0,2,1,5,3,2,1,1,3,1,0,3,2,0,0,0,1,2,3,3,28,4,0,4,1,2,2,1,2,6,2,1,1,2,2,2,2,46,3,3,2.898961068615139,5,1,2,2,1
56850,5,2,2,3255,64,87,1,2,5,1,59,18,8,4,0,2,1,3,3,2,1,2,4,1,0,3,2,0,0,0,1,1,3,3,28,0,0,1,2,2,1,4,3,0,4,1,4,2,2,3,1,0,3,3,4,3,2,2,4,2
46901.25,6,1,2,6355,49,54,5,2,8,0,20,12,13,1,1,1,1,4,3,1,1,1,3,1,0,1,2,0,0,0,1,4,3,3,28,3,0,2,3,1,3,2,2,1,2,1,6,2,2,3,1,50,3,3,2.898961068615139,5,2,2,3,4
25582.5,1,2,2,4520,30,24,3,2,1,1,32,14,11,2,0,2,1,5,3,2,1,1,3,1,0,0,4,0,1,0,1,3,3,3,28,0,0,2,1,1,2,2,2,0,2,1,2,2,2,2,3,52,2,3,2.898961068615139,6,2,2,2,2
144502.71714,1,2,2,350,64,86,1,2,5,1,40,20,12,4,1,2,1,4,3,1,2,1,2,1,0,0,4,0,1,0,1,2,3,3,49,5,0,4,2,1,2,1,1,6,1,1,4,2,2,2,2,52,3,3,1,6,1,1,2,2
5116.5,5,2,2,3255,64,87,3,2,2,1,78,15,15,2,2,2,1,3,0,3,1,1,4,2,8,4,2,0,0,0,1,1,3,3,49,1,0,7,3,1,1,2,2,0,2,2,2,2,2,2,3,0,1,3,2.898961068615139,3,2,2,2,2
46901.25,1,2,2,1030,55,83,1,2,2,0,29,16,14,3,2,1,1,5,2,3,1,1,2,1,0,0,2,0,0,0,1,2,3,3,23,3,0,4,2,2,3,2,2,7,1,1,2,2,2,2,1,52,3,3,2.898961068615139,5,2,2,1,1
38373.75,1,2,1,8965,35,28,1,2,1,1,46,12,14,1,2,1,1,6,3,2,1,2,3,1,0,1,3,1,0,0,1,1,3,3,9,5,0,5,2,1,3,1,2,2,2,0,6,1,2,2,2,52,3,3,2,3,2,2,3,3
46901.25,1,2,2,5240,31,20,5,2,7,0,26,16,10,3,1,2,1,3,3,2,1,1,3,1,0,0,3,0,0,0,1,3,3,3,9,2,0,2,2,1,2,1,1,1,2,1,3,4,3,2,2,52,2,6,2.898961068615139,5,1,2,3,3
38373.75,2,1,2,4920,49,69,1,2,0,1,77,14,4,1,0,2,1,6,3,2,1,1,3,1,0,1,2,0,0,0,1,2,3,3,1,6,0,2,2,1,3,1,3,6,1,1,1,1,1,2,2,48,3,3,1,6,2,1,2,1
38373.75,7,1,2,430,39,42,3,2,5,1,50,9,15,1,2,2,1,2,3,2,1,2,3,1,0,1,3,0,1,0,1,1,3,3,1,3,0,2,2,1,3,1,1,3,2,1,1,1,1,2,3,52,2,6,2.898961068615139,6,2,1,2,1
79590,7,2,2,430,39,42,1,2,2,1,64,13,12,1,1,2,1,3,3,3,1,1,3,1,0,0,2,0,0,0,1,1,3,3,1,1,0,2,2,1,2,1,1,4,2,1,1,1,1,2,2,0,3,3,2,5,1,1,2,1
18476.25,1,2,2,2340,38,32,5,2,2,1,34,13,10,1,0,1,1,3,3,1,1,1,3,1,0,1,3,0,1,0,1,1,3,3,1,7,0,4,1,1,2,4,3,2,4,1,6,1,2,3,3,20,2,6,4,2,2,1,4,4
3695.25,2,2,2,4110,31,16,5,1,3,0,20,13,13,1,1,2,1,1,3,2,1,1,3,1,0,0,1,0,0,0,1,1,3,3,1,3,0,4,1,2,2,4,3,1,4,1,2,1,3,2,2,47,2,3,4,5,1,1,2,2
21318.75,1,2,1,2310,61,85,5,1,1,0,27,16,20,3,4,1,1,4,3,2,1,1,4,1,0,0,1,0,0,0,1,1,3,3,21,5,0,5,2,1,2,1,3,3,3,1,3,1,3,2,2,52,3,3,1,5,2,2,2,2
56850,1,2,2,1430,63,91,3,2,2,0,38,14,12,2,1,1,1,4,3,3,1,1,3,1,0,2,1,0,0,0,1,1,3,3,21,5,0,4,2,1,2,2,2,1,2,2,6,2,2,3,2,52,3,3,2,2,2,2,4,4
10659.375,7,2,2,7720,27,12,5,2,6,1,38,11,6,0,0,2,3,6,0,3,1,2,3,2,8,4,6,1,1,1,1,1,3,3,21,4,0,5,2,1,3,2,2,5,2,1,2,2,2,1,2,0,2,3,2.898961068615139,6,2,1,2,1
31267.5,1,2,2,2010,54,68,1,2,1,1,34,17,20,3,4,2,1,5,3,2,1,1,4,1,0,0,5,1,1,0,1,2,3,3,21,6,0,6,3,1,2,2,2,6,1,1,2,1,3,2,2,52,3,3,2.898961068615139,6,2,2,1,2
5116.5,2,2,2,6200,49,63,5,2,9,1,27,16,14,3,2,2,2,6,3,1,1,2,3,1,0,0,1,0,0,0,1,1,3,3,6,3,0,4,1,1,2,1,2,8,2,1,3,1,2,1,2,26,2,6,2.898961068615139,6,1,1,1,2
25582.5,5,2,2,8800,24,12,1,2,9,1,70,12,8,1,0,2,2,3,3,3,8,1,1,1,0,0,2,0,0,0,1,0,3,3,7,0,0,4,2,2,2,1,1,8,1,2,1,1,2,1,1,0,3,3,2,6,1,1,1,1
12080.625,5,2,2,5160,39,29,2,2,1,1,75,12,13,1,1,2,1,6,3,2,1,1,3,1,0,0,1,0,0,0,1,0,3,5,90,3,0,4,1,1,3,1,2,8,1,1,1,1,3,2,1,0,2,3,6,5,1,2,1,2
38373.75,1,2,1,3850,60,78,5,2,3,1,36,16,13,3,2,1,1,5,3,1,1,1,3,1,0,2,3,0,1,0,1,1,3,5,90,4,0,5,2,1,2,2,2,1,2,1,5,2,2,2,2,52,3,3,8,6,2,2,3,4
9238.125,5,2,2,4700,38,39,1,2,1,1,62,12,8,1,0,2,1,3,3,1,1,2,3,1,0,3,3,0,0,0,1,0,3,5,90,2,0,3,2,1,2,1,1,7,1,1,1,1,1,1,3,0,2,3,2.898961068615139,6,2,1,2,1
18476.25,6,2,2,4110,31,16,1,0,12,1,44,13,0,0,0,2,3,3,0,3,5,1,1,2,8,4,5,1,1,1,1,2,9,2,399,0,0,4,1,1,2,2,2,5,2,1,2,2,2,2,2,12,2,3,2,6,1,2,2,2
21318.75,1,2,2,4020,33,24,3,2,0,1,53,15,3,1,0,2,3,4,0,3,1,1,1,2,8,4,6,1,0,0,1,3,9,2,399,2,0,1,1,1,2,2,2,2,2,1,2,2,2,1,2,52,2,3,1,6,2,2,2,3
68220,1,2,2,50,53,73,1,0,3,1,44,16,13,3,1,2,3,6,9,2,1,1,3,1,8,4,4,0,1,1,1,2,9,4,57,0,0,2,1,2,3,1,3,4,2,1,4,2,2,2,1,52,3,3,1,5,2,2,3,2
144502.71714,1,2,1,1360,65,91,1,2,1,0,37,17,12,3,1,1,1,5,9,3,1,1,3,1,0,1,2,0,0,0,1,2,9,4,57,2,0,3,1,2,3,4,3,2,4,2,6,2,2,3,2,52,3,3,1,2,2,2,4,3
18476.25,1,2,2,5000,46,54,5,2,4,1,48,16,8,3,0,2,3,4,9,2,1,1,2,1,1,4,2,0,1,0,1,1,9,4,57,4,0,5,1,2,2,11,2,7,1,1,2,2,2,1,1,2,2,3,1,6,1,1,1,1
56850,1,2,1,9810,63,85,1,2,2,1,36,14,12,2,1,1,2,5,6,3,1,1,2,1,0,0,3,1,0,0,1,1,9,3,23,3,0,5,2,1,2,1,1,2,2,1,2,1,1,2,2,52,2,2,2.898961068615139,1,2,2,4,4
18476.25,4,2,2,9130,35,29,3,0,1,1,50,12,12,1,1,1,1,6,9,2,7,2,3,1,0,4,2,0,0,0,1,1,9,3,23,5,0,6,1,1,2,2,2,0,2,0,1,2,2,2,2,48,2,2,2.898961068615139,4,2,2,3,4
56850,8,2,2,3300,61,84,1,2,5,1,48,16,18,3,4,1,3,4,0,3,1,1,3,2,8,4,2,0,0,0,1,2,9,3,23,1,0,4,2,2,2,1,3,3,1,0,3,1,3,2,2,0,2,3,2.898961068615139,6,2,2,2,2
46901.25,7,2,2,4760,31,18,1,2,5,1,40,14,16,1,3,2,1,4,9,2,1,1,3,1,0,2,6,1,1,0,1,2,9,3,23,5,0,4,1,1,2,1,2,7,1,1,1,2,2,2,2,50,3,3,2.898961068615139,6,1,1,2,1
13501.875,7,2,2,3600,48,50,1,2,2,1,30,11,0,1,0,2,3,4,9,2,1,2,1,1,8,4,6,1,1,0,1,1,9,4,3,2,0,4,1,1,2,2,2,7,2,2,2,2,2,2,2,1,2,3,1,6,1,1,3,3
68220,1,1,2,2710,58,77,1,2,1,1,48,16,16,3,3,1,1,5,6,3,1,1,4,1,0,0,2,0,0,0,1,2,9,4,3,7,0,5,1,1,2,1,3,2,2,0,5,1,3,3,2,52,3,3,2,3,2,2,3,3
25582.5,1,1,0,7200,45,50,5,1,1,0,27,14,14,2,2,1,1,5,9,1,1,1,4,1,0,0,2,0,0,0,1,1,9,4,3,2,0,2,2,1,2,1,1,0,3,1,1,1,1,3,2,46,2,6,0,6,1,1,2,1
25582.5,2,1,2,7750,35,26,1,2,4,1,27,13,12,1,1,2,1,3,9,1,1,1,3,1,0,0,4,1,0,0,1,2,9,4,3,5,0,6,2,1,2,1,1,7,1,1,1,1,1,1,1,52,2,3,1,6,2,1,1,2
31267.5,3,2,2,6260,28,23,1,2,8,1,55,10,0,0,0,1,3,3,9,2,1,1,2,1,1,4,3,0,0,1,1,2,9,4,3,2,0,4,1,2,1,1,3,3,2,1,5,2,2,3,2,35,2,6,2.898961068615139,6,1,1,2,2
38373.75,5,2,2,430,39,42,3,2,2,1,62,18,18,4,4,1,1,3,8,3,1,1,3,1,0,0,1,0,0,0,1,1,9,3,33,3,0,3,1,1,2,1,3,1,2,0,5,1,3,2,1,0,3,6,1,3,2,2,3,3
46901.25,5,1,2,310,39,40,1,1,1,1,76,17,0,3,0,1,1,6,9,2,1,1,1,1,8,4,2,0,0,0,1,0,9,3,33,5,0,4,1,2,3,2,2,7,3,1,2,2,2,2,1,0,3,3,3,5,2,2,2,1
